play_name,genre,character,act,scene,sentence,text,tokens
Macbeth,Tragedy,Banquo,2,1,18,By the name of most kind hostess; and shut up,"['name', 'kind', 'hostess', 'shut']"
Macbeth,Tragedy,Banquo,2,1,19,In measureless content.,"['measureless', 'content']"
Macbeth,Tragedy,Macbeth,2,1,20,"Being unprepared,",['unprepared']
Macbeth,Tragedy,Macbeth,2,1,21,Our will became the servant to defect;,"['became', 'servant', 'defect']"
Macbeth,Tragedy,Macbeth,2,1,22,Which else should free have wrought.,"['else', 'free', 'wrought']"
Macbeth,Tragedy,Banquo,2,1,23,All's well.,['well']
Macbeth,Tragedy,Banquo,2,1,24,I dreamt last night of the three weird sisters:,"['dreamt', 'last', 'night', 'three', 'weird', 'sisters']"
Macbeth,Tragedy,Banquo,2,1,25,To you they have show'd some truth.,"['show', 'truth']"
Macbeth,Tragedy,Macbeth,2,1,26,I think not of them:,['think']
Macbeth,Tragedy,Macbeth,2,1,27,"Yet, when we can entreat an hour to serve,","['Yet', 'entreat', 'hour', 'serve']"
Macbeth,Tragedy,Macbeth,2,1,28,"We would spend it in some words upon that business,","['would', 'spend', 'words', 'upon', 'business']"
Macbeth,Tragedy,Macbeth,2,1,29,If you would grant the time.,"['would', 'grant', 'time']"
Macbeth,Tragedy,Banquo,2,1,30,At your kind'st leisure.,"[""kind'st"", 'leisure']"
Macbeth,Tragedy,Macbeth,2,1,31,"If you shall cleave to my consent, when 'tis,","['shall', 'cleave', 'consent', ""'t""]"
Macbeth,Tragedy,Macbeth,2,1,32,It shall make honour for you.,"['shall', 'make', 'honour']"
Macbeth,Tragedy,Banquo,2,1,33,So I lose none,"['lose', 'none']"
Macbeth,Tragedy,Banquo,2,1,34,"In seeking to augment it, but still keep","['seeking', 'augment', 'still', 'keep']"
Macbeth,Tragedy,Banquo,2,1,35,"My bosom franchised and allegiance clear,","['bosom', 'franchised', 'allegiance', 'clear']"
Macbeth,Tragedy,Banquo,2,1,36,I shall be counsell'd.,"['shall', 'counsell']"
Macbeth,Tragedy,Macbeth,2,1,37,Good repose the while!,"['Good', 'repose']"
Macbeth,Tragedy,Banquo,2,1,38,"Thanks, sir: the like to you!","['Thanks', 'sir', 'like']"
Macbeth,Tragedy,Macbeth,2,1,39,"Go bid thy mistress, when my drink is ready,","['Go', 'bid', 'mistress', 'drink', 'ready']"
Macbeth,Tragedy,Macbeth,2,1,40,She strike upon the bell. Get thee to bed.,"['strike', 'upon', 'bell', 'Get', 'bed']"
Macbeth,Tragedy,Macbeth,2,1,41,"Is this a dagger which I see before me,","['dagger', 'see']"
Macbeth,Tragedy,Macbeth,2,1,42,"The handle toward my hand? Come, let me clutch thee.","['handle', 'toward', 'hand', 'Come', 'let', 'clutch']"
Macbeth,Tragedy,Macbeth,2,1,43,"I have thee not, and yet I see thee still.","['yet', 'see', 'still']"
Macbeth,Tragedy,Macbeth,2,1,44,"Art thou not, fatal vision, sensible","['fatal', 'vision', 'sensible']"
Macbeth,Tragedy,Macbeth,2,1,45,To feeling as to sight? or art thou but,"['feeling', 'sight']"
Macbeth,Tragedy,Macbeth,2,1,46,"A dagger of the mind, a false creation,","['dagger', 'mind', 'false', 'creation']"
Macbeth,Tragedy,Macbeth,2,1,47,Proceeding from the heat-oppressed brain?,"['Proceeding', 'heat-oppressed', 'brain']"
Macbeth,Tragedy,Macbeth,2,1,48,"I see thee yet, in form as palpable","['see', 'yet', 'form', 'palpable']"
Macbeth,Tragedy,Macbeth,2,1,49,As this which now I draw.,['draw']
Macbeth,Tragedy,Macbeth,2,1,50,Thou marshall'st me the way that I was going;,"[""marshall'st"", 'way', 'going']"
Macbeth,Tragedy,Macbeth,2,1,51,And such an instrument I was to use.,"['instrument', 'use']"
Macbeth,Tragedy,Macbeth,2,1,52,"Mine eyes are made the fools o' the other senses,","['eyes', 'made', 'fools', 'senses']"
Macbeth,Tragedy,Macbeth,2,1,53,"Or else worth all the rest; I see thee still,","['else', 'worth', 'rest', 'see', 'still']"
Macbeth,Tragedy,Macbeth,2,1,54,"And on thy blade and dudgeon gouts of blood,","['blade', 'dudgeon', 'gouts', 'blood']"
Macbeth,Tragedy,Macbeth,2,1,55,Which was not so before. There's no such thing:,['thing']
Macbeth,Tragedy,Macbeth,2,1,56,It is the bloody business which informs,"['bloody', 'business', 'informs']"
Macbeth,Tragedy,Macbeth,2,1,57,Thus to mine eyes. Now o'er the one halfworld,"['Thus', 'eyes', ""o'er"", 'one', 'halfworld']"
Macbeth,Tragedy,Macbeth,2,1,58,"Nature seems dead, and wicked dreams abuse","['Nature', 'seems', 'dead', 'wicked', 'dreams', 'abuse']"
Macbeth,Tragedy,Macbeth,2,1,59,The curtain'd sleep; witchcraft celebrates,"['curtain', 'sleep', 'witchcraft', 'celebrates']"
Macbeth,Tragedy,Macbeth,2,1,60,"Pale Hecate's offerings, and wither'd murder,","['Pale', 'offerings', 'wither', 'murder']"
Macbeth,Tragedy,Macbeth,2,1,61,"Alarum'd by his sentinel, the wolf,","['Alarum', 'sentinel', 'wolf']"
Macbeth,Tragedy,Macbeth,2,1,62,"Whose howl's his watch, thus with his stealthy pace.","['Whose', 'howl', 'watch', 'thus', 'stealthy', 'pace']"
Macbeth,Tragedy,Macbeth,2,1,63,"With Tarquin's ravishing strides, towards his design","['Tarquin', 'ravishing', 'strides', 'towards', 'design']"
Macbeth,Tragedy,Macbeth,2,1,64,"Moves like a ghost. Thou sure and firm-set earth,","['Moves', 'like', 'ghost', 'sure', 'firm-set', 'earth']"
Macbeth,Tragedy,Macbeth,2,1,65,"Hear not my steps, which way they walk, for fear","['Hear', 'steps', 'way', 'walk', 'fear']"
Macbeth,Tragedy,Macbeth,2,1,66,"Thy very stones prate of my whereabout,","['stones', 'prate', 'whereabout']"
Macbeth,Tragedy,Macbeth,2,1,67,"And take the present horror from the time,","['take', 'present', 'horror', 'time']"
Macbeth,Tragedy,Macbeth,2,1,68,"Which now suits with it. Whiles I threat, he lives:","['suits', 'Whiles', 'threat', 'lives']"
Macbeth,Tragedy,Macbeth,2,1,69,Words to the heat of deeds too cold breath gives.,"['Words', 'heat', 'deeds', 'cold', 'breath', 'gives']"
Macbeth,Tragedy,Macbeth,2,1,70,"I go, and it is done; the bell invites me.","['go', 'done', 'bell', 'invites']"
Macbeth,Tragedy,Macbeth,2,1,71,"Hear it not, Duncan; for it is a knell","['Hear', 'knell']"
Macbeth,Tragedy,Macbeth,2,1,72,That summons thee to heaven or to hell.,"['summons', 'heaven', 'hell']"
Macbeth,Tragedy,Lady Macbeth,2,2,1,That which hath made them drunk hath made me bold;,"['made', 'drunk', 'made', 'bold']"
Macbeth,Tragedy,Lady Macbeth,2,2,2,What hath quench'd them hath given me fire.,"['quench', 'given', 'fire']"
Macbeth,Tragedy,Lady Macbeth,2,2,3,Hark! Peace!,"['Hark', 'Peace']"
Macbeth,Tragedy,Lady Macbeth,2,2,4,"It was the owl that shriek'd, the fatal bellman,","['owl', 'shriek', 'fatal', 'bellman']"
Macbeth,Tragedy,Lady Macbeth,2,2,5,Which gives the stern'st good-night. He is about it:,"['gives', ""stern'st"", 'good-night']"
Macbeth,Tragedy,Lady Macbeth,2,2,6,The doors are open; and the surfeited grooms,"['doors', 'open', 'surfeited', 'grooms']"
Macbeth,Tragedy,Lady Macbeth,2,2,7,Do mock their charge with snores: I have drugg'd,"['mock', 'charge', 'snores', 'drugg']"
Macbeth,Tragedy,Lady Macbeth,2,2,8,"their possets,",['possets']
Macbeth,Tragedy,Lady Macbeth,2,2,9,"That death and nature do contend about them,","['death', 'nature', 'contend']"
Macbeth,Tragedy,Lady Macbeth,2,2,10,Whether they live or die.,"['Whether', 'live', 'die']"
Macbeth,Tragedy,Macbeth,2,2,11,"[Within]  Who's there? what, ho!","['Within', 'ho']"
Macbeth,Tragedy,Lady Macbeth,2,2,12,"Alack, I am afraid they have awaked,","['Alack', 'afraid', 'awaked']"
Macbeth,Tragedy,Lady Macbeth,2,2,13,And 'tis not done. The attempt and not the deed,"[""'t"", 'done', 'attempt', 'deed']"
Macbeth,Tragedy,Lady Macbeth,2,2,14,Confounds us. Hark! I laid their daggers ready;,"['Confounds', 'Hark', 'laid', 'daggers', 'ready']"
Macbeth,Tragedy,Lady Macbeth,2,2,15,He could not miss 'em. Had he not resembled,"['could', 'miss', ""'em"", 'resembled']"
Macbeth,Tragedy,Lady Macbeth,2,2,16,"My father as he slept, I had done't.","['father', 'slept', ""done't""]"
Macbeth,Tragedy,Lady Macbeth,2,2,17,My husband!,['husband']
Macbeth,Tragedy,Macbeth,2,2,18,I have done the deed. Didst thou not hear a noise?,"['done', 'deed', 'Didst', 'hear', 'noise']"
Macbeth,Tragedy,Lady Macbeth,2,2,19,I heard the owl scream and the crickets cry.,"['heard', 'owl', 'scream', 'crickets', 'cry']"
Macbeth,Tragedy,Lady Macbeth,2,2,20,Did not you speak?,['speak']
Macbeth,Tragedy,Macbeth,2,2,21,When?,[]
Macbeth,Tragedy,Lady Macbeth,2,2,22,Now.,[]
Macbeth,Tragedy,Macbeth,2,2,23,As I descended?,['descended']
Macbeth,Tragedy,Lady Macbeth,2,2,24,Ay.,['Ay']
Macbeth,Tragedy,Macbeth,2,2,25,Hark!,['Hark']
Macbeth,Tragedy,Macbeth,2,2,26,Who lies i' the second chamber?,"['lies', 'second', 'chamber']"
Macbeth,Tragedy,Lady Macbeth,2,2,27,Donalbain.,[]
Macbeth,Tragedy,Macbeth,2,2,28,This is a sorry sight.,"['sorry', 'sight']"
Macbeth,Tragedy,Lady Macbeth,2,2,29,"A foolish thought, to say a sorry sight.","['foolish', 'thought', 'say', 'sorry', 'sight']"
Macbeth,Tragedy,Macbeth,2,2,30,"There's one did laugh in's sleep, and one cried","['one', 'laugh', 'sleep', 'one', 'cried']"
Macbeth,Tragedy,Macbeth,2,2,31,'Murder!',"[""'Murder""]"
Macbeth,Tragedy,Macbeth,2,2,32,That they did wake each other: I stood and heard them:,"['wake', 'stood', 'heard']"
Macbeth,Tragedy,Macbeth,2,2,33,"But they did say their prayers, and address'd them","['say', 'prayers', 'address']"
Macbeth,Tragedy,Macbeth,2,2,34,Again to sleep.,['sleep']
Macbeth,Tragedy,Lady Macbeth,2,2,35,There are two lodged together.,"['two', 'lodged', 'together']"
Macbeth,Tragedy,Macbeth,2,2,36,One cried 'God bless us!' and 'Amen' the other;,"['One', 'cried', ""'God"", 'bless', ""'Amen""]"
Macbeth,Tragedy,Macbeth,2,2,37,As they had seen me with these hangman's hands.,"['seen', 'hangman', 'hands']"
Macbeth,Tragedy,Macbeth,2,2,38,"Listening their fear, I could not say 'Amen,'","['Listening', 'fear', 'could', 'say', ""'Amen""]"
Macbeth,Tragedy,Macbeth,2,2,39,When they did say 'God bless us!',"['say', ""'God"", 'bless']"
Macbeth,Tragedy,Lady Macbeth,2,2,40,Consider it not so deeply.,"['Consider', 'deeply']"
Macbeth,Tragedy,Macbeth,2,2,41,But wherefore could not I pronounce 'Amen'?,"['could', 'pronounce', ""'Amen""]"
Macbeth,Tragedy,Macbeth,2,2,42,"I had most need of blessing, and 'Amen'","['need', 'blessing', ""'Amen""]"
Macbeth,Tragedy,Macbeth,2,2,43,Stuck in my throat.,"['Stuck', 'throat']"
Macbeth,Tragedy,Lady Macbeth,2,2,44,These deeds must not be thought,"['deeds', 'must', 'thought']"
Macbeth,Tragedy,Lady Macbeth,2,2,45,"After these ways; so, it will make us mad.","['ways', 'make', 'mad']"
Macbeth,Tragedy,Macbeth,2,2,46,Methought I heard a voice cry 'Sleep no more!,"['Methought', 'heard', 'voice', 'cry', ""'Sleep""]"
Macbeth,Tragedy,Macbeth,2,2,47,"Macbeth does murder sleep', the innocent sleep,","['murder', 'sleep', 'innocent', 'sleep']"
Macbeth,Tragedy,Macbeth,2,2,48,"Sleep that knits up the ravell'd sleeve of care,","['Sleep', 'knits', 'ravell', 'sleeve', 'care']"
Macbeth,Tragedy,Macbeth,2,2,49,"The death of each day's life, sore labour's bath,","['death', 'day', 'life', 'sore', 'labour', 'bath']"
Macbeth,Tragedy,Macbeth,2,2,50,"Balm of hurt minds, great nature's second course,","['Balm', 'hurt', 'minds', 'great', 'nature', 'second', 'course']"
Macbeth,Tragedy,Macbeth,2,2,51,"Chief nourisher in life's feast,--","['Chief', 'nourisher', 'life', 'feast']"
Macbeth,Tragedy,Lady Macbeth,2,2,52,What do you mean?,['mean']
Macbeth,Tragedy,Macbeth,2,2,53,Still it cried 'Sleep no more!' to all the house:,"['Still', 'cried', ""'Sleep"", 'house']"
Macbeth,Tragedy,Macbeth,2,2,54,"'Glamis hath murder'd sleep, and therefore Cawdor","[""'Glamis"", 'murder', 'sleep', 'therefore', 'Cawdor']"
Macbeth,Tragedy,Macbeth,2,2,55,Shall sleep no more; Macbeth shall sleep no more.',"['Shall', 'sleep', 'shall', 'sleep']"
Macbeth,Tragedy,Lady Macbeth,2,2,56,"Who was it that thus cried? Why, worthy thane,","['thus', 'cried', 'worthy', 'thane']"
Macbeth,Tragedy,Lady Macbeth,2,2,57,"You do unbend your noble strength, to think","['unbend', 'noble', 'strength', 'think']"
Macbeth,Tragedy,Lady Macbeth,2,2,58,"So brainsickly of things. Go get some water,","['brainsickly', 'things', 'Go', 'get', 'water']"
Macbeth,Tragedy,Lady Macbeth,2,2,59,And wash this filthy witness from your hand.,"['wash', 'filthy', 'witness', 'hand']"
Macbeth,Tragedy,Lady Macbeth,2,2,60,Why did you bring these daggers from the place?,"['bring', 'daggers', 'place']"
Macbeth,Tragedy,Lady Macbeth,2,2,61,They must lie there: go carry them; and smear,"['must', 'lie', 'go', 'carry', 'smear']"
Macbeth,Tragedy,Lady Macbeth,2,2,62,The sleepy grooms with blood.,"['sleepy', 'grooms', 'blood']"
Macbeth,Tragedy,Macbeth,2,2,63,I'll go no more:,['go']
Macbeth,Tragedy,Macbeth,2,2,64,I am afraid to think what I have done;,"['afraid', 'think', 'done']"
Macbeth,Tragedy,Macbeth,2,2,65,Look on't again I dare not.,"['Look', ""n't"", 'dare']"
Macbeth,Tragedy,Lady Macbeth,2,2,66,Infirm of purpose!,"['Infirm', 'purpose']"
Macbeth,Tragedy,Lady Macbeth,2,2,67,Give me the daggers: the sleeping and the dead,"['Give', 'daggers', 'sleeping', 'dead']"
Macbeth,Tragedy,Lady Macbeth,2,2,68,Are but as pictures: 'tis the eye of childhood,"['pictures', ""'t"", 'eye', 'childhood']"
Macbeth,Tragedy,Lady Macbeth,2,2,69,"That fears a painted devil. If he do bleed,","['fears', 'painted', 'devil', 'bleed']"
Macbeth,Tragedy,Lady Macbeth,2,2,70,I'll gild the faces of the grooms withal;,"['gild', 'faces', 'grooms', 'withal']"
Macbeth,Tragedy,Lady Macbeth,2,2,71,For it must seem their guilt.,"['must', 'seem', 'guilt']"
Macbeth,Tragedy,Macbeth,2,2,72,Whence is that knocking?,['knocking']
Macbeth,Tragedy,Macbeth,2,2,73,"How is't with me, when every noise appals me?","[""is't"", 'every', 'noise', 'appals']"
Macbeth,Tragedy,Macbeth,2,2,74,What hands are here? ha! they pluck out mine eyes.,"['hands', 'ha', 'pluck', 'eyes']"
Macbeth,Tragedy,Macbeth,2,2,75,Will all great Neptune's ocean wash this blood,"['great', 'Neptune', 'ocean', 'wash', 'blood']"
Macbeth,Tragedy,Macbeth,2,2,76,"Clean from my hand? No, this my hand will rather","['Clean', 'hand', 'hand', 'rather']"
Macbeth,Tragedy,Macbeth,2,2,77,"The multitudinous seas in incarnadine,","['multitudinous', 'seas', 'incarnadine']"
Macbeth,Tragedy,Macbeth,2,2,78,Making the green one red.,"['Making', 'green', 'one', 'red']"
Macbeth,Tragedy,Lady Macbeth,2,2,79,My hands are of your colour; but I shame,"['hands', 'colour', 'shame']"
Macbeth,Tragedy,Lady Macbeth,2,2,80,To wear a heart so white.,"['wear', 'heart', 'white']"
Macbeth,Tragedy,Lady Macbeth,2,2,81,I hear a knocking,"['hear', 'knocking']"
Macbeth,Tragedy,Lady Macbeth,2,2,82,At the south entry: retire we to our chamber;,"['south', 'entry', 'retire', 'chamber']"
Macbeth,Tragedy,Lady Macbeth,2,2,83,A little water clears us of this deed:,"['little', 'water', 'clears', 'deed']"
Macbeth,Tragedy,Lady Macbeth,2,2,84,"How easy is it, then! Your constancy","['easy', 'constancy']"
Macbeth,Tragedy,Lady Macbeth,2,2,85,Hath left you unattended.,"['left', 'unattended']"
Macbeth,Tragedy,Lady Macbeth,2,2,86,Hark! more knocking.,"['Hark', 'knocking']"
Macbeth,Tragedy,Lady Macbeth,2,2,87,"Get on your nightgown, lest occasion call us,","['Get', 'nightgown', 'lest', 'occasion', 'call']"
Macbeth,Tragedy,Lady Macbeth,2,2,88,And show us to be watchers. Be not lost,"['show', 'watchers', 'lost']"
Macbeth,Tragedy,Lady Macbeth,2,2,89,So poorly in your thoughts.,"['poorly', 'thoughts']"
Macbeth,Tragedy,Macbeth,2,2,90,"To know my deed, 'twere best not know myself.","['know', 'deed', ""'twere"", 'best', 'know']"
Macbeth,Tragedy,Macbeth,2,2,91,Wake Duncan with thy knocking! I would thou couldst!,"['Wake', 'knocking', 'would']"
Macbeth,Tragedy,Porter,2,3,1,Here's a knocking indeed! If a,"['knocking', 'indeed']"
Macbeth,Tragedy,Porter,2,3,2,"man were porter of hell-gate, he should have","['man', 'porter', 'hell-gate']"
Macbeth,Tragedy,Porter,2,3,3,old turning the key.,"['old', 'turning', 'key']"
Macbeth,Tragedy,Porter,2,3,4,"Knock,",['Knock']
Macbeth,Tragedy,Porter,2,3,5,"knock, knock! Who's there, i' the name of","['knock', 'knock', 'name']"
Macbeth,Tragedy,Porter,2,3,6,"Beelzebub? Here's a farmer, that hanged","['Beelzebub', 'farmer', 'hanged']"
Macbeth,Tragedy,Porter,2,3,7,himself on the expectation of plenty: come in,"['expectation', 'plenty', 'come']"
Macbeth,Tragedy,Porter,2,3,8,time; have napkins enow about you; here,"['time', 'napkins', 'enow']"
Macbeth,Tragedy,Porter,2,3,9,you'll sweat for't.,"['sweat', ""for't""]"
Macbeth,Tragedy,Porter,2,3,10,"Knock,",['Knock']
Macbeth,Tragedy,Porter,2,3,11,"knock! Who's there, in the other devil's","['knock', 'devil']"
Macbeth,Tragedy,Porter,2,3,12,"name? Faith, here's an equivocator, that could","['name', 'Faith', 'equivocator', 'could']"
Macbeth,Tragedy,Porter,2,3,13,swear in both the scales against either scale;,"['swear', 'scales', 'either', 'scale']"
Macbeth,Tragedy,Porter,2,3,14,"who committed treason enough for God's sake,","['committed', 'treason', 'enough', 'God', 'sake']"
Macbeth,Tragedy,Porter,2,3,15,"yet could not equivocate to heaven: O, come","['yet', 'could', 'equivocate', 'heaven', 'come']"
Macbeth,Tragedy,Porter,2,3,16,"in, equivocator.",['equivocator']
Macbeth,Tragedy,Porter,2,3,17,"Knock,",['Knock']
Macbeth,Tragedy,Porter,2,3,18,"knock, knock! Who's there? Faith, here's an","['knock', 'knock', 'Faith']"
Macbeth,Tragedy,Porter,2,3,19,"English tailor come hither, for stealing out of","['English', 'tailor', 'come', 'hither', 'stealing']"
Macbeth,Tragedy,Porter,2,3,20,"a French hose: come in, tailor; here you may","['French', 'hose', 'come', 'tailor', 'may']"
Macbeth,Tragedy,Porter,2,3,21,roast your goose.,"['roast', 'goose']"
Macbeth,Tragedy,Porter,2,3,22,"Knock,",['Knock']
Macbeth,Tragedy,Porter,2,3,23,knock; never at quiet! What are you? But,"['knock', 'never', 'quiet']"
Macbeth,Tragedy,Porter,2,3,24,this place is too cold for hell. I'll devil-porter,"['place', 'cold', 'hell', 'devil-porter']"
Macbeth,Tragedy,Porter,2,3,25,it no further: I had thought to have let in,"['thought', 'let']"
Macbeth,Tragedy,Porter,2,3,26,some of all professions that go the primrose,"['professions', 'go', 'primrose']"
Macbeth,Tragedy,Porter,2,3,27,way to the everlasting bonfire.,"['way', 'everlasting', 'bonfire']"
Macbeth,Tragedy,Porter,2,3,28,"Anon, anon! I pray you, remember the porter.","['pray', 'remember', 'porter']"
Macbeth,Tragedy,Macduff,2,3,29,"Was it so late, friend, ere you went to bed,","['late', 'friend', 'went', 'bed']"
Macbeth,Tragedy,Macduff,2,3,30,That you do lie so late?,"['lie', 'late']"
Macbeth,Tragedy,Porter,2,3,31,"'Faith sir, we were carousing till the","[""'Faith"", 'sir', 'carousing', 'till']"
Macbeth,Tragedy,Porter,2,3,32,"second cock: and drink, sir, is a great","['second', 'cock', 'drink', 'sir', 'great']"
Macbeth,Tragedy,Porter,2,3,33,provoker of three things.,"['provoker', 'three', 'things']"
Macbeth,Tragedy,Macduff,2,3,34,What three things does drink especially provoke?,"['three', 'things', 'drink', 'especially', 'provoke']"
Macbeth,Tragedy,Porter,2,3,35,"Marry, sir, nose-painting, sleep, and","['Marry', 'sir', 'nose-painting', 'sleep']"
Macbeth,Tragedy,Porter,2,3,36,"urine. Lechery, sir, it provokes, and unprovokes;","['urine', 'Lechery', 'sir', 'provokes', 'unprovokes']"
Macbeth,Tragedy,Porter,2,3,37,"it provokes the desire, but it takes","['provokes', 'desire', 'takes']"
Macbeth,Tragedy,Porter,2,3,38,"away the performance: therefore, much drink","['away', 'performance', 'therefore', 'much', 'drink']"
Macbeth,Tragedy,Porter,2,3,39,may be said to be an equivocator with lechery:,"['may', 'said', 'equivocator', 'lechery']"
Macbeth,Tragedy,Porter,2,3,40,"it makes him, and it mars him; it sets","['makes', 'mars', 'sets']"
Macbeth,Tragedy,Porter,2,3,41,"him on, and it takes him off; it persuades him,","['takes', 'persuades']"
Macbeth,Tragedy,Porter,2,3,42,"and disheartens him; makes him stand to, and","['disheartens', 'makes', 'stand']"
Macbeth,Tragedy,Porter,2,3,43,"not stand to; in conclusion, equivocates him","['stand', 'conclusion', 'equivocates']"
Macbeth,Tragedy,Porter,2,3,44,"in a sleep, and, giving him the lie, leaves him.","['sleep', 'giving', 'lie', 'leaves']"
Macbeth,Tragedy,Macduff,2,3,45,I believe drink gave thee the lie last night.,"['believe', 'drink', 'gave', 'lie', 'last', 'night']"
Macbeth,Tragedy,Porter,2,3,46,"That it did, sir, i' the very throat on","['sir', 'throat']"
Macbeth,Tragedy,Porter,2,3,47,"me: but I requited him for his lie; and, I","['requited', 'lie']"
Macbeth,Tragedy,Porter,2,3,48,"think, being too strong for him, though he took","['think', 'strong', 'though', 'took']"
Macbeth,Tragedy,Porter,2,3,49,"up my legs sometime, yet I made a shift to cast","['legs', 'sometime', 'yet', 'made', 'shift', 'cast']"
Macbeth,Tragedy,Porter,2,3,50,him.,[]
Macbeth,Tragedy,Macduff,2,3,51,Is thy master stirring?,"['master', 'stirring']"
Macbeth,Tragedy,Macduff,2,3,52,Our knocking has awaked him; here he comes.,"['knocking', 'awaked', 'comes']"
Macbeth,Tragedy,Lennox,2,3,53,"Good morrow, noble sir.","['Good', 'morrow', 'noble', 'sir']"
Macbeth,Tragedy,Macbeth,2,3,54,"Good morrow, both.","['Good', 'morrow']"
Macbeth,Tragedy,Macduff,2,3,55,"Is the king stirring, worthy thane?","['king', 'stirring', 'worthy', 'thane']"
Macbeth,Tragedy,Macbeth,2,3,56,Not yet.,['yet']
Macbeth,Tragedy,Macduff,2,3,57,He did command me to call timely on him:,"['command', 'call', 'timely']"
Macbeth,Tragedy,Macduff,2,3,58,I have almost slipp'd the hour.,"['almost', 'slipp', 'hour']"
Macbeth,Tragedy,Macbeth,2,3,59,I'll bring you to him.,['bring']
Macbeth,Tragedy,Macduff,2,3,60,I know this is a joyful trouble to you;,"['know', 'joyful', 'trouble']"
Macbeth,Tragedy,Macduff,2,3,61,But yet 'tis one.,"['yet', ""'t"", 'one']"
Macbeth,Tragedy,Macbeth,2,3,62,The labour we delight in physics pain.,"['labour', 'delight', 'physics', 'pain']"
Macbeth,Tragedy,Macbeth,2,3,63,This is the door.,['door']
Macbeth,Tragedy,Macduff,2,3,64,"I'll make so bold to call,","['make', 'bold', 'call']"
Macbeth,Tragedy,Macduff,2,3,65,For 'tis my limited service.,"[""'t"", 'limited', 'service']"
Macbeth,Tragedy,Lennox,2,3,66,Goes the king hence to-day?,"['Goes', 'king', 'to-day']"
Macbeth,Tragedy,Macbeth,2,3,67,He does: he did appoint so.,['appoint']
Macbeth,Tragedy,Lennox,2,3,68,"The night has been unruly: where we lay,","['night', 'unruly', 'lay']"
Macbeth,Tragedy,Lennox,2,3,69,"Our chimneys were blown down; and, as they say,","['chimneys', 'blown', 'say']"
Macbeth,Tragedy,Lennox,2,3,70,"Lamentings heard i' the air; strange screams of death,","['Lamentings', 'heard', 'air', 'strange', 'screams', 'death']"
Macbeth,Tragedy,Lennox,2,3,71,And prophesying with accents terrible,"['prophesying', 'accents', 'terrible']"
Macbeth,Tragedy,Lennox,2,3,72,Of dire combustion and confused events,"['dire', 'combustion', 'confused', 'events']"
Macbeth,Tragedy,Lennox,2,3,73,New hatch'd to the woeful time: the obscure bird,"['New', 'hatch', 'woeful', 'time', 'obscure', 'bird']"
Macbeth,Tragedy,Lennox,2,3,74,"Clamour'd the livelong night: some say, the earth","['Clamour', 'livelong', 'night', 'say', 'earth']"
Macbeth,Tragedy,Lennox,2,3,75,Was feverous and did shake.,"['feverous', 'shake']"
Macbeth,Tragedy,Macbeth,2,3,76,'Twas a rough night.,"[""'T"", 'rough', 'night']"
Macbeth,Tragedy,Lennox,2,3,77,My young remembrance cannot parallel,"['young', 'remembrance', 'parallel']"
Macbeth,Tragedy,Lennox,2,3,78,A fellow to it.,['fellow']
Macbeth,Tragedy,Macduff,2,3,79,"O horror, horror, horror! Tongue nor heart","['horror', 'horror', 'horror', 'Tongue', 'heart']"
Macbeth,Tragedy,Macduff,2,3,80,Cannot conceive nor name thee!,"['conceive', 'name']"
Macbeth,Tragedy,Macbeth,2,3,81,What's the matter.,['matter']
Macbeth,Tragedy,Lennox,2,3,81,What's the matter.,['matter']
Macbeth,Tragedy,Macduff,2,3,82,Confusion now hath made his masterpiece!,"['Confusion', 'made', 'masterpiece']"
Macbeth,Tragedy,Macduff,2,3,83,Most sacrilegious murder hath broke ope,"['sacrilegious', 'murder', 'broke', 'ope']"
Macbeth,Tragedy,Macduff,2,3,84,"The Lord's anointed temple, and stole thence","['anointed', 'temple', 'stole', 'thence']"
Macbeth,Tragedy,Macduff,2,3,85,The life o' the building!,"['life', 'building']"
Macbeth,Tragedy,Macbeth,2,3,86,What is 't you say? the life?,"[""'t"", 'say', 'life']"
Macbeth,Tragedy,Lennox,2,3,87,Mean you his majesty?,"['Mean', 'majesty']"
Macbeth,Tragedy,Macduff,2,3,88,"Approach the chamber, and destroy your sight","['Approach', 'chamber', 'destroy', 'sight']"
Macbeth,Tragedy,Macduff,2,3,89,With a new Gorgon: do not bid me speak;,"['new', 'Gorgon', 'bid', 'speak']"
Macbeth,Tragedy,Macduff,2,3,90,"See, and then speak yourselves.","['See', 'speak']"
Macbeth,Tragedy,Macduff,2,3,91,"Awake, awake!","['Awake', 'awake']"
Macbeth,Tragedy,Macduff,2,3,92,Ring the alarum-bell. Murder and treason!,"['Ring', 'alarum-bell', 'Murder', 'treason']"
Macbeth,Tragedy,Macduff,2,3,93,Banquo and Donalbain! Malcolm! awake!,['awake']
Macbeth,Tragedy,Macduff,2,3,94,"Shake off this downy sleep, death's counterfeit,","['Shake', 'downy', 'sleep', 'death', 'counterfeit']"
Macbeth,Tragedy,Macduff,2,3,95,"And look on death itself! up, up, and see","['look', 'death', 'see']"
Macbeth,Tragedy,Macduff,2,3,96,The great doom's image! Malcolm! Banquo!,"['great', 'doom', 'image']"
Macbeth,Tragedy,Macduff,2,3,97,"As from your graves rise up, and walk like sprites,","['graves', 'rise', 'walk', 'like', 'sprites']"
Macbeth,Tragedy,Macduff,2,3,98,To countenance this horror! Ring the bell.,"['countenance', 'horror', 'Ring', 'bell']"
