play_name,genre,character,act,scene,sentence,text,tokens,sentiment_score
Macbeth,Tragedy,Macbeth,2,2,41,But wherefore could not I pronounce 'Amen'?,"['could', 'pronounce', ""'Amen""]",-0.2989840507507324
Macbeth,Tragedy,Macbeth,2,2,42,"I had most need of blessing, and 'Amen'","['need', 'blessing', ""'Amen""]",0.5334630133584142
Macbeth,Tragedy,Macbeth,2,2,43,Stuck in my throat.,"['Stuck', 'throat']",-0.7604155177250504
Macbeth,Tragedy,Lady Macbeth,2,2,44,These deeds must not be thought,"['deeds', 'must', 'thought']",-0.7900642929598689
Macbeth,Tragedy,Lady Macbeth,2,2,45,"After these ways; so, it will make us mad.","['ways', 'make', 'mad']",-0.6109273303300142
Macbeth,Tragedy,Macbeth,2,2,46,Methought I heard a voice cry 'Sleep no more!,"['Methought', 'heard', 'voice', 'cry', ""'Sleep""]",-0.34896112978458405
Macbeth,Tragedy,Macbeth,2,2,47,"Macbeth does murder sleep', the innocent sleep,","['murder', 'sleep', 'innocent', 'sleep']",-0.6132953613996506
Macbeth,Tragedy,Macbeth,2,2,48,"Sleep that knits up the ravell'd sleeve of care,","['Sleep', 'knits', 'ravell', 'sleeve', 'care']",-0.13036010414361954
Macbeth,Tragedy,Macbeth,2,2,49,"The death of each day's life, sore labour's bath,","['death', 'day', 'life', 'sore', 'labour', 'bath']",-0.396529633551836
Macbeth,Tragedy,Macbeth,2,2,50,"Balm of hurt minds, great nature's second course,","['Balm', 'hurt', 'minds', 'great', 'nature', 'second', 'course']",0.07269976288080215
Macbeth,Tragedy,Macbeth,2,2,51,"Chief nourisher in life's feast,--","['Chief', 'nourisher', 'life', 'feast']",0.06308763474225998
Macbeth,Tragedy,Lady Macbeth,2,2,52,What do you mean?,['mean'],-0.1446787640452385
Macbeth,Tragedy,Macbeth,2,2,53,Still it cried 'Sleep no more!' to all the house:,"['Still', 'cried', ""'Sleep"", 'house']",-0.14582906663417816
Macbeth,Tragedy,Macbeth,2,2,54,"'Glamis hath murder'd sleep, and therefore Cawdor","[""'Glamis"", 'murder', 'sleep', 'therefore', 'Cawdor']",-0.4772647079080343
Macbeth,Tragedy,Macbeth,2,2,55,Shall sleep no more; Macbeth shall sleep no more.',"['Shall', 'sleep', 'shall', 'sleep']",-0.01062002032995224
Macbeth,Tragedy,Lady Macbeth,2,2,56,"Who was it that thus cried? Why, worthy thane,","['thus', 'cried', 'worthy', 'thane']",-0.20746730268001556
Macbeth,Tragedy,Lady Macbeth,2,2,57,"You do unbend your noble strength, to think","['unbend', 'noble', 'strength', 'think']",-0.044358134269714355
Macbeth,Tragedy,Lady Macbeth,2,2,58,"So brainsickly of things. Go get some water,","['brainsickly', 'things', 'Go', 'get', 'water']",-0.4572126716375351
Macbeth,Tragedy,Lady Macbeth,2,2,59,And wash this filthy witness from your hand.,"['wash', 'filthy', 'witness', 'hand']",-0.912948239594698
Macbeth,Tragedy,Lady Macbeth,2,2,60,Why did you bring these daggers from the place?,"['bring', 'daggers', 'place']",-0.41909994930028915
Macbeth,Tragedy,Lady Macbeth,2,2,61,They must lie there: go carry them; and smear,"['must', 'lie', 'go', 'carry', 'smear']",-0.637970682233572
Macbeth,Tragedy,Lady Macbeth,2,2,62,The sleepy grooms with blood.,"['sleepy', 'grooms', 'blood']",-0.3461546190083027
Macbeth,Tragedy,Macbeth,2,2,63,I'll go no more:,['go'],0.26119132712483406
Macbeth,Tragedy,Macbeth,2,2,64,I am afraid to think what I have done;,"['afraid', 'think', 'done']",-0.6529813557863235
Macbeth,Tragedy,Macbeth,2,2,65,Look on't again I dare not.,"['Look', ""n't"", 'dare']",-0.8412921652197838
Macbeth,Tragedy,Lady Macbeth,2,2,66,Infirm of purpose!,"['Infirm', 'purpose']",0.5168724255636334
Macbeth,Tragedy,Lady Macbeth,2,2,67,Give me the daggers: the sleeping and the dead,"['Give', 'daggers', 'sleeping', 'dead']",-0.21623122319579124
Macbeth,Tragedy,Lady Macbeth,2,2,68,Are but as pictures: 'tis the eye of childhood,"['pictures', ""'t"", 'eye', 'childhood']",-0.031097285449504852
Macbeth,Tragedy,Lady Macbeth,2,2,69,"That fears a painted devil. If he do bleed,","['fears', 'painted', 'devil', 'bleed']",-0.6563100786879659
Macbeth,Tragedy,Lady Macbeth,2,2,70,I'll gild the faces of the grooms withal;,"['gild', 'faces', 'grooms', 'withal']",0.03882646560668945
Macbeth,Tragedy,Lady Macbeth,2,2,71,For it must seem their guilt.,"['must', 'seem', 'guilt']",-0.5695940088480711
Macbeth,Tragedy,Macbeth,2,2,72,Whence is that knocking?,['knocking'],-0.05095601826906204
Macbeth,Tragedy,Macbeth,2,2,73,"How is't with me, when every noise appals me?","[""is't"", 'every', 'noise', 'appals']",-0.5235432684421539
Macbeth,Tragedy,Macbeth,2,2,74,What hands are here? ha! they pluck out mine eyes.,"['hands', 'ha', 'pluck', 'eyes']",-0.5090138800442219
Macbeth,Tragedy,Macbeth,2,2,75,Will all great Neptune's ocean wash this blood,"['great', 'Neptune', 'ocean', 'wash', 'blood']",0.26065896078944206
Macbeth,Tragedy,Macbeth,2,2,76,"Clean from my hand? No, this my hand will rather","['Clean', 'hand', 'hand', 'rather']",-0.024363555014133453
Macbeth,Tragedy,Macbeth,2,2,77,"The multitudinous seas in incarnadine,","['multitudinous', 'seas', 'incarnadine']",0.05821746587753296
Macbeth,Tragedy,Macbeth,2,2,78,Making the green one red.,"['Making', 'green', 'one', 'red']",0.06776773929595947
Macbeth,Tragedy,Lady Macbeth,2,2,79,My hands are of your colour; but I shame,"['hands', 'colour', 'shame']",-0.13940351456403732
Macbeth,Tragedy,Lady Macbeth,2,2,80,To wear a heart so white.,"['wear', 'heart', 'white']",-0.14593897759914398
Macbeth,Tragedy,Lady Macbeth,2,2,81,I hear a knocking,"['hear', 'knocking']",-0.11700762063264847
Macbeth,Tragedy,Lady Macbeth,2,2,82,At the south entry: retire we to our chamber;,"['south', 'entry', 'retire', 'chamber']",0.015115909278392792
Macbeth,Tragedy,Lady Macbeth,2,2,83,A little water clears us of this deed:,"['little', 'water', 'clears', 'deed']",0.20816922187805176
Macbeth,Tragedy,Lady Macbeth,2,2,84,"How easy is it, then! Your constancy","['easy', 'constancy']",0.7498786114156246
Macbeth,Tragedy,Lady Macbeth,2,2,85,Hath left you unattended.,"['left', 'unattended']",-0.5949639901518822
Macbeth,Tragedy,Lady Macbeth,2,2,86,Hark! more knocking.,"['Hark', 'knocking']",0.0594697967171669
Macbeth,Tragedy,Lady Macbeth,2,2,87,"Get on your nightgown, lest occasion call us,","['Get', 'nightgown', 'lest', 'occasion', 'call']",-0.12031061947345734
Macbeth,Tragedy,Lady Macbeth,2,2,88,And show us to be watchers. Be not lost,"['show', 'watchers', 'lost']",0.3253748044371605
Macbeth,Tragedy,Lady Macbeth,2,2,89,So poorly in your thoughts.,"['poorly', 'thoughts']",-0.8765608100220561
Macbeth,Tragedy,Macbeth,2,2,90,"To know my deed, 'twere best not know myself.","['know', 'deed', ""'twere"", 'best', 'know']",-0.1480582058429718
Macbeth,Tragedy,Macbeth,2,2,91,Wake Duncan with thy knocking! I would thou couldst!,"['Wake', 'knocking', 'would']",0.26770881935954094
Macbeth,Tragedy,Porter,2,3,1,Here's a knocking indeed! If a,"['knocking', 'indeed']",0.4341400032863021
Macbeth,Tragedy,Porter,2,3,2,"man were porter of hell-gate, he should have","['man', 'porter', 'hell-gate']",-0.39839511550962925
Macbeth,Tragedy,Porter,2,3,3,old turning the key.,"['old', 'turning', 'key']",-0.019409984350204468
Macbeth,Tragedy,Porter,2,3,4,"Knock,",['Knock'],-0.008897289633750916
Macbeth,Tragedy,Porter,2,3,5,"knock, knock! Who's there, i' the name of","['knock', 'knock', 'name']",-0.005712449550628662
Macbeth,Tragedy,Porter,2,3,6,"Beelzebub? Here's a farmer, that hanged","['Beelzebub', 'farmer', 'hanged']",-0.3213888481259346
Macbeth,Tragedy,Porter,2,3,7,himself on the expectation of plenty: come in,"['expectation', 'plenty', 'come']",-0.0374741330742836
Macbeth,Tragedy,Porter,2,3,8,time; have napkins enow about you; here,"['time', 'napkins', 'enow']",0.024550549685955048
Macbeth,Tragedy,Porter,2,3,9,you'll sweat for't.,"['sweat', ""for't""]",-0.12890218198299408
Macbeth,Tragedy,Porter,2,3,10,"Knock,",['Knock'],-0.008897289633750916
Macbeth,Tragedy,Porter,2,3,11,"knock! Who's there, in the other devil's","['knock', 'devil']",-0.2679426893591881
Macbeth,Tragedy,Porter,2,3,12,"name? Faith, here's an equivocator, that could","['name', 'Faith', 'equivocator', 'could']",0.23384125530719757
Macbeth,Tragedy,Porter,2,3,13,swear in both the scales against either scale;,"['swear', 'scales', 'either', 'scale']",-0.05270245671272278
Macbeth,Tragedy,Porter,2,3,14,"who committed treason enough for God's sake,","['committed', 'treason', 'enough', 'God', 'sake']",-0.8324666898697615
Macbeth,Tragedy,Porter,2,3,15,"yet could not equivocate to heaven: O, come","['yet', 'could', 'equivocate', 'heaven', 'come']",-0.12572051584720612
Macbeth,Tragedy,Porter,2,3,16,"in, equivocator.",['equivocator'],-0.04891252517700195
Macbeth,Tragedy,Porter,2,3,17,"Knock,",['Knock'],-0.008897289633750916
Macbeth,Tragedy,Porter,2,3,18,"knock, knock! Who's there? Faith, here's an","['knock', 'knock', 'Faith']",0.09531335905194283
Macbeth,Tragedy,Porter,2,3,19,"English tailor come hither, for stealing out of","['English', 'tailor', 'come', 'hither', 'stealing']",-0.44934586249291897
Macbeth,Tragedy,Porter,2,3,20,"a French hose: come in, tailor; here you may","['French', 'hose', 'come', 'tailor', 'may']",0.043492596596479416
Macbeth,Tragedy,Porter,2,3,21,roast your goose.,"['roast', 'goose']",-0.21092207729816437
Macbeth,Tragedy,Porter,2,3,22,"Knock,",['Knock'],-0.008897289633750916
Macbeth,Tragedy,Porter,2,3,23,knock; never at quiet! What are you? But,"['knock', 'never', 'quiet']",-0.15405206382274628
Macbeth,Tragedy,Porter,2,3,24,this place is too cold for hell. I'll devil-porter,"['place', 'cold', 'hell', 'devil-porter']",-0.943814548663795
Macbeth,Tragedy,Porter,2,3,25,it no further: I had thought to have let in,"['thought', 'let']",-0.07170296087861061
Macbeth,Tragedy,Porter,2,3,26,some of all professions that go the primrose,"['professions', 'go', 'primrose']",-0.02287675440311432
Macbeth,Tragedy,Porter,2,3,27,way to the everlasting bonfire.,"['way', 'everlasting', 'bonfire']",0.43626018054783344
Macbeth,Tragedy,Porter,2,3,28,"Anon, anon! I pray you, remember the porter.","['pray', 'remember', 'porter']",0.24020563811063766
Macbeth,Tragedy,Macduff,2,3,29,"Was it so late, friend, ere you went to bed,","['late', 'friend', 'went', 'bed']",-0.0739457905292511
Macbeth,Tragedy,Macduff,2,3,30,That you do lie so late?,"['lie', 'late']",-0.7736072614789009
Macbeth,Tragedy,Porter,2,3,31,"'Faith sir, we were carousing till the","[""'Faith"", 'sir', 'carousing', 'till']",0.12268058769404888
Macbeth,Tragedy,Porter,2,3,32,"second cock: and drink, sir, is a great","['second', 'cock', 'drink', 'sir', 'great']",0.7912445813417435
Macbeth,Tragedy,Porter,2,3,33,provoker of three things.,"['provoker', 'three', 'things']",-0.12764392793178558
Macbeth,Tragedy,Macduff,2,3,34,What three things does drink especially provoke?,"['three', 'things', 'drink', 'especially', 'provoke']",-0.352895624935627
Macbeth,Tragedy,Porter,2,3,35,"Marry, sir, nose-painting, sleep, and","['Marry', 'sir', 'nose-painting', 'sleep']",-0.09092115983366966
Macbeth,Tragedy,Porter,2,3,36,"urine. Lechery, sir, it provokes, and unprovokes;","['urine', 'Lechery', 'sir', 'provokes', 'unprovokes']",-0.08927945792675018
Macbeth,Tragedy,Porter,2,3,37,"it provokes the desire, but it takes","['provokes', 'desire', 'takes']",0.1730499416589737
Macbeth,Tragedy,Porter,2,3,38,"away the performance: therefore, much drink","['away', 'performance', 'therefore', 'much', 'drink']",0.0015453994274139404
Macbeth,Tragedy,Porter,2,3,39,may be said to be an equivocator with lechery:,"['may', 'said', 'equivocator', 'lechery']",-0.07435479760169983
Macbeth,Tragedy,Porter,2,3,40,"it makes him, and it mars him; it sets","['makes', 'mars', 'sets']",-0.41904547438025475
Macbeth,Tragedy,Porter,2,3,41,"him on, and it takes him off; it persuades him,","['takes', 'persuades']",0.2050829641520977
Macbeth,Tragedy,Porter,2,3,42,"and disheartens him; makes him stand to, and","['disheartens', 'makes', 'stand']",-0.6492378115653992
Macbeth,Tragedy,Porter,2,3,43,"not stand to; in conclusion, equivocates him","['stand', 'conclusion', 'equivocates']",-0.3421536460518837
Macbeth,Tragedy,Porter,2,3,44,"in a sleep, and, giving him the lie, leaves him.","['sleep', 'giving', 'lie', 'leaves']",-0.3103948011994362
Macbeth,Tragedy,Macduff,2,3,45,I believe drink gave thee the lie last night.,"['believe', 'drink', 'gave', 'lie', 'last', 'night']",-0.38382397033274174
Macbeth,Tragedy,Porter,2,3,46,"That it did, sir, i' the very throat on","['sir', 'throat']",-0.14554663747549057
Macbeth,Tragedy,Porter,2,3,47,"me: but I requited him for his lie; and, I","['requited', 'lie']",-0.46699904277920723
Macbeth,Tragedy,Porter,2,3,48,"think, being too strong for him, though he took","['think', 'strong', 'though', 'took']",-0.06787492334842682
Macbeth,Tragedy,Porter,2,3,49,"up my legs sometime, yet I made a shift to cast","['legs', 'sometime', 'yet', 'made', 'shift', 'cast']",-0.05160744860768318
Macbeth,Tragedy,Porter,2,3,50,him.,[],-0.015699177980422974
Macbeth,Tragedy,Macduff,2,3,51,Is thy master stirring?,"['master', 'stirring']",-0.04728271812200546
Macbeth,Tragedy,Macduff,2,3,52,Our knocking has awaked him; here he comes.,"['knocking', 'awaked', 'comes']",-0.21949134767055511
Macbeth,Tragedy,Lennox,2,3,53,"Good morrow, noble sir.","['Good', 'morrow', 'noble', 'sir']",0.8647638596594334
Macbeth,Tragedy,Macbeth,2,3,54,"Good morrow, both.","['Good', 'morrow']",0.8448135610669851
Macbeth,Tragedy,Macduff,2,3,55,"Is the king stirring, worthy thane?","['king', 'stirring', 'worthy', 'thane']",0.0200088769197464
Macbeth,Tragedy,Macbeth,2,3,56,Not yet.,['yet'],-0.17840678244829178
Macbeth,Tragedy,Macduff,2,3,57,He did command me to call timely on him:,"['command', 'call', 'timely']",0.02053999900817871
Macbeth,Tragedy,Macduff,2,3,58,I have almost slipp'd the hour.,"['almost', 'slipp', 'hour']",-0.4989372007548809
Macbeth,Tragedy,Macbeth,2,3,59,I'll bring you to him.,['bring'],0.1698210872709751
Macbeth,Tragedy,Macduff,2,3,60,I know this is a joyful trouble to you;,"['know', 'joyful', 'trouble']",0.049967676401138306
Macbeth,Tragedy,Macduff,2,3,61,But yet 'tis one.,"['yet', ""'t"", 'one']",-0.1526438668370247
Macbeth,Tragedy,Macbeth,2,3,62,The labour we delight in physics pain.,"['labour', 'delight', 'physics', 'pain']",-0.11972716450691223
Macbeth,Tragedy,Macbeth,2,3,63,This is the door.,['door'],0.06796596944332123
Macbeth,Tragedy,Macduff,2,3,64,"I'll make so bold to call,","['make', 'bold', 'call']",0.16634312272071838
Macbeth,Tragedy,Macduff,2,3,65,For 'tis my limited service.,"[""'t"", 'limited', 'service']",-0.22589262574911118
Macbeth,Tragedy,Lennox,2,3,66,Goes the king hence to-day?,"['Goes', 'king', 'to-day']",0.008554957807064056
Macbeth,Tragedy,Macbeth,2,3,67,He does: he did appoint so.,['appoint'],0.005508579313755035
Macbeth,Tragedy,Lennox,2,3,68,"The night has been unruly: where we lay,","['night', 'unruly', 'lay']",-0.305495273321867
Macbeth,Tragedy,Lennox,2,3,69,"Our chimneys were blown down; and, as they say,","['chimneys', 'blown', 'say']",-0.5035044588148594
Macbeth,Tragedy,Lennox,2,3,70,"Lamentings heard i' the air; strange screams of death,","['Lamentings', 'heard', 'air', 'strange', 'screams', 'death']",-0.3213150314986706
Macbeth,Tragedy,Lennox,2,3,71,And prophesying with accents terrible,"['prophesying', 'accents', 'terrible']",-0.7780374437570572
Macbeth,Tragedy,Lennox,2,3,72,Of dire combustion and confused events,"['dire', 'combustion', 'confused', 'events']",-0.6233967654407024
Macbeth,Tragedy,Lennox,2,3,73,New hatch'd to the woeful time: the obscure bird,"['New', 'hatch', 'woeful', 'time', 'obscure', 'bird']",-0.08051412552595139
Macbeth,Tragedy,Lennox,2,3,74,"Clamour'd the livelong night: some say, the earth","['Clamour', 'livelong', 'night', 'say', 'earth']",-0.008485198020935059
Macbeth,Tragedy,Lennox,2,3,75,Was feverous and did shake.,"['feverous', 'shake']",-0.095347099006176
Macbeth,Tragedy,Macbeth,2,3,76,'Twas a rough night.,"[""'T"", 'rough', 'night']",-0.620000958442688
Macbeth,Tragedy,Lennox,2,3,77,My young remembrance cannot parallel,"['young', 'remembrance', 'parallel']",-0.3036422021687031
Macbeth,Tragedy,Lennox,2,3,78,A fellow to it.,['fellow'],0.02191823720932007
Macbeth,Tragedy,Macduff,2,3,79,"O horror, horror, horror! Tongue nor heart","['horror', 'horror', 'horror', 'Tongue', 'heart']",-0.7103430666029453
Macbeth,Tragedy,Macduff,2,3,80,Cannot conceive nor name thee!,"['conceive', 'name']",-0.5289441496133804
Macbeth,Tragedy,Macbeth,2,3,81,What's the matter.,['matter'],-0.3385733477771282
Macbeth,Tragedy,Lennox,2,3,81,What's the matter.,['matter'],-0.3385733477771282
Macbeth,Tragedy,Macduff,2,3,82,Confusion now hath made his masterpiece!,"['Confusion', 'made', 'masterpiece']",0.3545931950211525
Macbeth,Tragedy,Macduff,2,3,83,Most sacrilegious murder hath broke ope,"['sacrilegious', 'murder', 'broke', 'ope']",-0.9406782304868102
Macbeth,Tragedy,Macduff,2,3,84,"The Lord's anointed temple, and stole thence","['anointed', 'temple', 'stole', 'thence']",-0.13987019658088684
Macbeth,Tragedy,Macduff,2,3,85,The life o' the building!,"['life', 'building']",0.36517791636288166
Macbeth,Tragedy,Macbeth,2,3,86,What is 't you say? the life?,"[""'t"", 'say', 'life']",-0.1971133090555668
Macbeth,Tragedy,Lennox,2,3,87,Mean you his majesty?,"['Mean', 'majesty']",-0.033612221479415894
Macbeth,Tragedy,Macduff,2,3,88,"Approach the chamber, and destroy your sight","['Approach', 'chamber', 'destroy', 'sight']",-0.6770884804427624
Macbeth,Tragedy,Macduff,2,3,89,With a new Gorgon: do not bid me speak;,"['new', 'Gorgon', 'bid', 'speak']",-0.221288301050663
Macbeth,Tragedy,Macduff,2,3,90,"See, and then speak yourselves.","['See', 'speak']",-0.07309554517269135
Macbeth,Tragedy,Macduff,2,3,91,"Awake, awake!","['Awake', 'awake']",0.5562085434794426
Macbeth,Tragedy,Macduff,2,3,92,Ring the alarum-bell. Murder and treason!,"['Ring', 'alarum-bell', 'Murder', 'treason']",-0.9100098544731736
Macbeth,Tragedy,Macduff,2,3,93,Banquo and Donalbain! Malcolm! awake!,['awake'],0.2618352994322777
Macbeth,Tragedy,Macduff,2,3,94,"Shake off this downy sleep, death's counterfeit,","['Shake', 'downy', 'sleep', 'death', 'counterfeit']",-0.3542408384382725
Macbeth,Tragedy,Macduff,2,3,95,"And look on death itself! up, up, and see","['look', 'death', 'see']",0.058784812688827515
Macbeth,Tragedy,Macduff,2,3,96,The great doom's image! Malcolm! Banquo!,"['great', 'doom', 'image']",-0.11927159130573273
Macbeth,Tragedy,Macduff,2,3,97,"As from your graves rise up, and walk like sprites,","['graves', 'rise', 'walk', 'like', 'sprites']",-0.024994485080242157
Macbeth,Tragedy,Macduff,2,3,98,To countenance this horror! Ring the bell.,"['countenance', 'horror', 'Ring', 'bell']",-0.8764473744668067
Macbeth,Tragedy,Lady Macbeth,2,3,99,"What's the business,",['business'],-0.16567367315292358
Macbeth,Tragedy,Lady Macbeth,2,3,100,That such a hideous trumpet calls to parley,"['hideous', 'trumpet', 'calls', 'parley']",-0.8838913049548864
Macbeth,Tragedy,Lady Macbeth,2,3,101,"The sleepers of the house? speak, speak!","['sleepers', 'house', 'speak', 'speak']",-0.1865774542093277
Macbeth,Tragedy,Macduff,2,3,102,"O gentle lady,","['gentle', 'lady']",0.5458326023072004
Macbeth,Tragedy,Macduff,2,3,103,'Tis not for you to hear what I can speak:,"[""'T"", 'hear', 'speak']",-0.3333793729543686
Macbeth,Tragedy,Macduff,2,3,104,"The repetition, in a woman's ear,","['repetition', 'woman', 'ear']",-0.17129157483577728
Macbeth,Tragedy,Macduff,2,3,105,Would murder as it fell.,"['Would', 'murder', 'fell']",-0.3923630863428116
Macbeth,Tragedy,Macduff,2,3,106,"O Banquo, Banquo,",[],0.03874773532152176
Macbeth,Tragedy,Macduff,2,3,107,Our royal master 's murder'd!,"['royal', 'master', 'murder']",-0.6370625253766775
Macbeth,Tragedy,Lady Macbeth,2,3,108,"Woe, alas!",['Woe'],-0.8908896567299962
Macbeth,Tragedy,Lady Macbeth,2,3,109,"What, in our house?",['house'],-0.1807032823562622
Macbeth,Tragedy,Banquo,2,3,110,Too cruel any where.,['cruel'],-0.9542967590969056
Macbeth,Tragedy,Banquo,2,3,111,"Dear Duff, I prithee, contradict thyself,","['Dear', 'Duff', 'prithee', 'contradict', 'thyself']",-0.2894832119345665
Macbeth,Tragedy,Banquo,2,3,112,And say it is not so.,['say'],-0.18343256041407585
Macbeth,Tragedy,Macbeth,2,3,113,"Had I but died an hour before this chance,","['died', 'hour', 'chance']",-0.48592996411025524
Macbeth,Tragedy,Macbeth,2,3,114,"I had lived a blessed time; for, from this instant,","['lived', 'blessed', 'time', 'instant']",0.9013368552550673
Macbeth,Tragedy,Macbeth,2,3,115,There 's nothing serious in mortality:,"['nothing', 'serious', 'mortality']",-0.3168211281299591
Macbeth,Tragedy,Macbeth,2,3,116,All is but toys: renown and grace is dead;,"['toys', 'renown', 'grace', 'dead']",-0.39419982209801674
Macbeth,Tragedy,Macbeth,2,3,117,"The wine of life is drawn, and the mere lees","['wine', 'life', 'drawn', 'mere', 'lees']",0.11935761943459511
Macbeth,Tragedy,Macbeth,2,3,118,Is left this vault to brag of.,"['left', 'vault', 'brag']",-0.15056302025914192
Macbeth,Tragedy,Donalbain,2,3,119,What is amiss?,['amiss'],-0.5812236107885838
Macbeth,Tragedy,Macbeth,2,3,120,"You are, and do not know't:","[""know't""]",-0.17647018283605576
Macbeth,Tragedy,Macbeth,2,3,121,"The spring, the head, the fountain of your blood","['spring', 'head', 'fountain', 'blood']",0.0472836047410965
Macbeth,Tragedy,Macbeth,2,3,122,Is stopp'd; the very source of it is stopp'd.,"['stopp', 'source', 'stopp']",-0.615410391241312
Macbeth,Tragedy,Macduff,2,3,123,Your royal father 's murder'd.,"['royal', 'father', 'murder']",-0.6619054274633527
Macbeth,Tragedy,Malcolm,2,3,124,"O, by whom?",[],-0.13549936935305595
Macbeth,Tragedy,Lennox,2,3,125,"Those of his chamber, as it seem'd, had done 't:","['chamber', 'seem', 'done', ""'t""]",0.008906610310077667
Macbeth,Tragedy,Lennox,2,3,126,Their hands and faces were an badged with blood;,"['hands', 'faces', 'badged', 'blood']",-0.6925299353897572
Macbeth,Tragedy,Lennox,2,3,127,"So were their daggers, which unwiped we found","['daggers', 'unwiped', 'found']",-0.1257609948515892
Macbeth,Tragedy,Lennox,2,3,128,Upon their pillows:,"['Upon', 'pillows']",0.016482532024383545
Macbeth,Tragedy,Lennox,2,3,129,"They stared, and were distracted; no man's life","['stared', 'distracted', 'man', 'life']",-0.5465192794799805
Macbeth,Tragedy,Lennox,2,3,130,Was to be trusted with them.,['trusted'],-0.11294303834438324
Macbeth,Tragedy,Macbeth,2,3,131,"O, yet I do repent me of my fury,","['yet', 'repent', 'fury']",-0.2611832842230797
Macbeth,Tragedy,Macbeth,2,3,132,That I did kill them.,['kill'],-0.5648889038711786
Macbeth,Tragedy,Macduff,2,3,133,Wherefore did you so?,[],-0.20644313469529152
Macbeth,Tragedy,Macbeth,2,3,134,"Who can be wise, amazed, temperate and furious,","['wise', 'amazed', 'temperate', 'furious']",0.4672692194581032
Macbeth,Tragedy,Macbeth,2,3,135,"Loyal and neutral, in a moment? No man:","['Loyal', 'neutral', 'moment', 'man']",0.04223845154047012
Macbeth,Tragedy,Macbeth,2,3,136,The expedition my violent love,"['expedition', 'violent', 'love']",0.04098033905029297
Macbeth,Tragedy,Macbeth,2,3,137,"Outrun the pauser, reason. Here lay Duncan,","['Outrun', 'pauser', 'reason', 'lay']",0.057456616312265396
Macbeth,Tragedy,Macbeth,2,3,138,His silver skin laced with his golden blood;,"['silver', 'skin', 'laced', 'golden', 'blood']",-0.02606731653213501
Macbeth,Tragedy,Macbeth,2,3,139,And his gash'd stabs look'd like a breach in nature,"['gash', 'stabs', 'look', 'like', 'breach', 'nature']",-0.7546172263100743
Macbeth,Tragedy,Macbeth,2,3,140,"For ruin's wasteful entrance: there, the murderers,","['ruin', 'wasteful', 'entrance', 'murderers']",-0.7063844855874777
Macbeth,Tragedy,Macbeth,2,3,141,"Steep'd in the colours of their trade, their daggers","['Steep', 'colours', 'trade', 'daggers']",-0.07619035243988037
Macbeth,Tragedy,Macbeth,2,3,142,"Unmannerly breech'd with gore: who could refrain,","['Unmannerly', 'breech', 'gore', 'could', 'refrain']",-0.39251071214675903
Macbeth,Tragedy,Macbeth,2,3,143,"That had a heart to love, and in that heart","['heart', 'love', 'heart']",0.5755874570459127
Macbeth,Tragedy,Macbeth,2,3,144,Courage to make 's love kno wn?,"['Courage', 'make', 'love', 'kno', 'wn']",0.25096205063164234
Macbeth,Tragedy,Lady Macbeth,2,3,145,"Help me hence, ho!","['Help', 'ho']",0.2789117805659771
Macbeth,Tragedy,Macduff,2,3,146,Look to the lady.,"['Look', 'lady']",0.0535191148519516
Macbeth,Tragedy,Malcolm,2,3,147,"[Aside to DONALBAIN]  Why do we hold our tongues,","['Aside', 'DONALBAIN', 'hold', 'tongues']",-0.4185807015746832
Macbeth,Tragedy,Malcolm,2,3,148,That most may claim this argument for ours?,"['may', 'claim', 'argument']",-0.0385039858520031
Macbeth,Tragedy,Donalbain,2,3,149,"[Aside to MALCOLM]  What should be spoken here,","['Aside', 'MALCOLM', 'spoken']",-0.0347527340054512
Macbeth,Tragedy,Donalbain,2,3,150,"where our fate,",['fate'],-0.09218589961528778
Macbeth,Tragedy,Donalbain,2,3,151,"Hid in an auger-hole, may rush, and seize us?","['Hid', 'auger-hole', 'may', 'rush', 'seize']",-0.1727018654346466
Macbeth,Tragedy,Donalbain,2,3,152,Let 's away;,"['Let', 'away']",0.10123667865991592
Macbeth,Tragedy,Donalbain,2,3,153,Our tears are not yet brew'd.,"['tears', 'yet', 'brew']",-0.26056740060448647
Macbeth,Tragedy,Malcolm,2,3,154,[Aside to DONALBAIN]        Nor our strong sorrow,"['Aside', 'DONALBAIN', 'strong', 'sorrow']",-0.34599419683218
Macbeth,Tragedy,Malcolm,2,3,155,Upon the foot of motion.,"['Upon', 'foot', 'motion']",0.03154522925615311
Macbeth,Tragedy,Banquo,2,3,156,Look to the lady:,"['Look', 'lady']",0.03171766549348831
Macbeth,Tragedy,Banquo,2,3,157,"And when we have our naked frailties hid,","['naked', 'frailties', 'hid']",-0.2840222083032131
Macbeth,Tragedy,Banquo,2,3,158,"That suffer in exposure, let us meet,","['suffer', 'exposure', 'let', 'meet']",-0.08828329294919968
Macbeth,Tragedy,Banquo,2,3,159,"And question this most bloody piece of work,","['question', 'bloody', 'piece', 'work']",-0.9353274665772915
Macbeth,Tragedy,Banquo,2,3,160,To know it further. Fears and scruples shake us:,"['know', 'Fears', 'scruples', 'shake']",-0.408317930996418
Macbeth,Tragedy,Banquo,2,3,161,In the great hand of God I stand; and thence,"['great', 'hand', 'God', 'stand', 'thence']",0.6636231592856348
Macbeth,Tragedy,Banquo,2,3,162,Against the undivulged pretence I fight,"['undivulged', 'pretence', 'fight']",-0.5140960104763508
