play_name,genre,character,act,scene,sentence,text,tokens,sentiment_score
Macbeth,Tragedy,Macbeth,1,7,92,False face must hide what the false heart doth know.,"['False', 'face', 'must', 'hide', 'false', 'heart', 'doth', 'know']",0.5423
Macbeth,Tragedy,Banquo,2,1,1,"How goes the night, boy?","['goes', 'night', 'boy']",0.0
Macbeth,Tragedy,Fleance,2,1,2,The moon is down; I have not heard the clock.,"['moon', 'heard', 'clock']",0.0
Macbeth,Tragedy,Banquo,2,1,3,And she goes down at twelve.,"['goes', 'twelve']",0.0
Macbeth,Tragedy,Fleance,2,1,4,"I take't, 'tis later, sir.","[""take't"", ""'t"", 'later', 'sir']",0.0
Macbeth,Tragedy,Banquo,2,1,5,"Hold, take my sword. There's husbandry in heaven;","['Hold', 'take', 'sword', 'husbandry', 'heaven']",0.5106
Macbeth,Tragedy,Banquo,2,1,6,Their candles are all out. Take thee that too.,"['candles', 'Take']",0.0
Macbeth,Tragedy,Banquo,2,1,7,"A heavy summons lies like lead upon me,","['heavy', 'summons', 'lies', 'like', 'lead', 'upon']",-0.0772
Macbeth,Tragedy,Banquo,2,1,8,"And yet I would not sleep: merciful powers,","['yet', 'would', 'sleep', 'merciful', 'powers']",0.0
Macbeth,Tragedy,Banquo,2,1,9,Restrain in me the cursed thoughts that nature,"['Restrain', 'cursed', 'thoughts', 'nature']",0.0
Macbeth,Tragedy,Banquo,2,1,10,Gives way to in repose!,"['Gives', 'way', 'repose']",0.0
Macbeth,Tragedy,Banquo,2,1,11,Give me my sword.,"['Give', 'sword']",0.0
Macbeth,Tragedy,Banquo,2,1,12,Who's there?,[],0.0
Macbeth,Tragedy,Macbeth,2,1,13,A friend.,['friend'],0.4939
Macbeth,Tragedy,Banquo,2,1,14,"What, sir, not yet at rest? The king's a-bed:","['sir', 'yet', 'rest', 'king', 'a-bed']",0.0
Macbeth,Tragedy,Banquo,2,1,15,"He hath been in unusual pleasure, and","['unusual', 'pleasure']",0.5719
Macbeth,Tragedy,Banquo,2,1,16,Sent forth great largess to your offices.,"['Sent', 'forth', 'great', 'largess', 'offices']",0.6249
Macbeth,Tragedy,Banquo,2,1,17,"This diamond he greets your wife withal,","['diamond', 'greets', 'wife', 'withal']",0.4588
Macbeth,Tragedy,Banquo,2,1,18,By the name of most kind hostess; and shut up,"['name', 'kind', 'hostess', 'shut']",0.5709
Macbeth,Tragedy,Banquo,2,1,19,In measureless content.,"['measureless', 'content']",0.0
Macbeth,Tragedy,Macbeth,2,1,20,"Being unprepared,",['unprepared'],0.0
Macbeth,Tragedy,Macbeth,2,1,21,Our will became the servant to defect;,"['became', 'servant', 'defect']",-0.34
Macbeth,Tragedy,Macbeth,2,1,22,Which else should free have wrought.,"['else', 'free', 'wrought']",0.5106
Macbeth,Tragedy,Banquo,2,1,23,All's well.,['well'],0.2732
Macbeth,Tragedy,Banquo,2,1,24,I dreamt last night of the three weird sisters:,"['dreamt', 'last', 'night', 'three', 'weird', 'sisters']",-0.1779
Macbeth,Tragedy,Banquo,2,1,25,To you they have show'd some truth.,"['show', 'truth']",0.3182
Macbeth,Tragedy,Macbeth,2,1,26,I think not of them:,['think'],0.0
Macbeth,Tragedy,Macbeth,2,1,27,"Yet, when we can entreat an hour to serve,","['Yet', 'entreat', 'hour', 'serve']",0.0
Macbeth,Tragedy,Macbeth,2,1,28,"We would spend it in some words upon that business,","['would', 'spend', 'words', 'upon', 'business']",0.0
Macbeth,Tragedy,Macbeth,2,1,29,If you would grant the time.,"['would', 'grant', 'time']",0.3612
Macbeth,Tragedy,Banquo,2,1,30,At your kind'st leisure.,"[""kind'st"", 'leisure']",0.0
Macbeth,Tragedy,Macbeth,2,1,31,"If you shall cleave to my consent, when 'tis,","['shall', 'cleave', 'consent', ""'t""]",0.2263
Macbeth,Tragedy,Macbeth,2,1,32,It shall make honour for you.,"['shall', 'make', 'honour']",0.5719
Macbeth,Tragedy,Banquo,2,1,33,So I lose none,"['lose', 'none']",-0.4549
Macbeth,Tragedy,Banquo,2,1,34,"In seeking to augment it, but still keep","['seeking', 'augment', 'still', 'keep']",0.0
Macbeth,Tragedy,Banquo,2,1,35,"My bosom franchised and allegiance clear,","['bosom', 'franchised', 'allegiance', 'clear']",0.3818
Macbeth,Tragedy,Banquo,2,1,36,I shall be counsell'd.,"['shall', 'counsell']",0.0
Macbeth,Tragedy,Macbeth,2,1,37,Good repose the while!,"['Good', 'repose']",0.4926
Macbeth,Tragedy,Banquo,2,1,38,"Thanks, sir: the like to you!","['Thanks', 'sir', 'like']",0.69
Macbeth,Tragedy,Macbeth,2,1,39,"Go bid thy mistress, when my drink is ready,","['Go', 'bid', 'mistress', 'drink', 'ready']",0.3612
Macbeth,Tragedy,Macbeth,2,1,40,She strike upon the bell. Get thee to bed.,"['strike', 'upon', 'bell', 'Get', 'bed']",-0.128
Macbeth,Tragedy,Macbeth,2,1,41,"Is this a dagger which I see before me,","['dagger', 'see']",0.0
Macbeth,Tragedy,Macbeth,2,1,42,"The handle toward my hand? Come, let me clutch thee.","['handle', 'toward', 'hand', 'Come', 'let', 'clutch']",0.4939
Macbeth,Tragedy,Macbeth,2,1,43,"I have thee not, and yet I see thee still.","['yet', 'see', 'still']",0.0
Macbeth,Tragedy,Macbeth,2,1,44,"Art thou not, fatal vision, sensible","['fatal', 'vision', 'sensible']",0.2755
Macbeth,Tragedy,Macbeth,2,1,45,To feeling as to sight? or art thou but,"['feeling', 'sight']",0.0644
Macbeth,Tragedy,Macbeth,2,1,46,"A dagger of the mind, a false creation,","['dagger', 'mind', 'false', 'creation']",0.2732
Macbeth,Tragedy,Macbeth,2,1,47,Proceeding from the heat-oppressed brain?,"['Proceeding', 'heat-oppressed', 'brain']",0.0
Macbeth,Tragedy,Macbeth,2,1,48,"I see thee yet, in form as palpable","['see', 'yet', 'form', 'palpable']",0.0
Macbeth,Tragedy,Macbeth,2,1,49,As this which now I draw.,['draw'],0.0
Macbeth,Tragedy,Macbeth,2,1,50,Thou marshall'st me the way that I was going;,"[""marshall'st"", 'way', 'going']",0.0
Macbeth,Tragedy,Macbeth,2,1,51,And such an instrument I was to use.,"['instrument', 'use']",0.0
Macbeth,Tragedy,Macbeth,2,1,52,"Mine eyes are made the fools o' the other senses,","['eyes', 'made', 'fools', 'senses']",-0.4939
Macbeth,Tragedy,Macbeth,2,1,53,"Or else worth all the rest; I see thee still,","['else', 'worth', 'rest', 'see', 'still']",0.2263
Macbeth,Tragedy,Macbeth,2,1,54,"And on thy blade and dudgeon gouts of blood,","['blade', 'dudgeon', 'gouts', 'blood']",0.0
Macbeth,Tragedy,Macbeth,2,1,55,Which was not so before. There's no such thing:,['thing'],-0.3535
Macbeth,Tragedy,Macbeth,2,1,56,It is the bloody business which informs,"['bloody', 'business', 'informs']",-0.4404
Macbeth,Tragedy,Macbeth,2,1,57,Thus to mine eyes. Now o'er the one halfworld,"['Thus', 'eyes', ""o'er"", 'one', 'halfworld']",0.0
Macbeth,Tragedy,Macbeth,2,1,58,"Nature seems dead, and wicked dreams abuse","['Nature', 'seems', 'dead', 'wicked', 'dreams', 'abuse']",-0.8807
Macbeth,Tragedy,Macbeth,2,1,59,The curtain'd sleep; witchcraft celebrates,"['curtain', 'sleep', 'witchcraft', 'celebrates']",0.5719
Macbeth,Tragedy,Macbeth,2,1,60,"Pale Hecate's offerings, and wither'd murder,","['Pale', 'offerings', 'wither', 'murder']",-0.6908
Macbeth,Tragedy,Macbeth,2,1,61,"Alarum'd by his sentinel, the wolf,","['Alarum', 'sentinel', 'wolf']",0.0
Macbeth,Tragedy,Macbeth,2,1,62,"Whose howl's his watch, thus with his stealthy pace.","['Whose', 'howl', 'watch', 'thus', 'stealthy', 'pace']",-0.0258
Macbeth,Tragedy,Macbeth,2,1,63,"With Tarquin's ravishing strides, towards his design","['Tarquin', 'ravishing', 'strides', 'towards', 'design']",0.0
Macbeth,Tragedy,Macbeth,2,1,64,"Moves like a ghost. Thou sure and firm-set earth,","['Moves', 'like', 'ghost', 'sure', 'firm-set', 'earth']",0.3612
Macbeth,Tragedy,Macbeth,2,1,65,"Hear not my steps, which way they walk, for fear","['Hear', 'steps', 'way', 'walk', 'fear']",-0.4939
Macbeth,Tragedy,Macbeth,2,1,66,"Thy very stones prate of my whereabout,","['stones', 'prate', 'whereabout']",0.0
Macbeth,Tragedy,Macbeth,2,1,67,"And take the present horror from the time,","['take', 'present', 'horror', 'time']",-0.5719
Macbeth,Tragedy,Macbeth,2,1,68,"Which now suits with it. Whiles I threat, he lives:","['suits', 'Whiles', 'threat', 'lives']",-0.5267
Macbeth,Tragedy,Macbeth,2,1,69,Words to the heat of deeds too cold breath gives.,"['Words', 'heat', 'deeds', 'cold', 'breath', 'gives']",0.0
Macbeth,Tragedy,Macbeth,2,1,70,"I go, and it is done; the bell invites me.","['go', 'done', 'bell', 'invites']",0.0
Macbeth,Tragedy,Macbeth,2,1,71,"Hear it not, Duncan; for it is a knell","['Hear', 'knell']",0.0
Macbeth,Tragedy,Macbeth,2,1,72,That summons thee to heaven or to hell.,"['summons', 'heaven', 'hell']",-0.3182
Macbeth,Tragedy,Lady Macbeth,2,2,1,That which hath made them drunk hath made me bold;,"['made', 'drunk', 'made', 'bold']",0.0516
Macbeth,Tragedy,Lady Macbeth,2,2,2,What hath quench'd them hath given me fire.,"['quench', 'given', 'fire']",-0.34
Macbeth,Tragedy,Lady Macbeth,2,2,3,Hark! Peace!,"['Hark', 'Peace']",0.6229
Macbeth,Tragedy,Lady Macbeth,2,2,4,"It was the owl that shriek'd, the fatal bellman,","['owl', 'shriek', 'fatal', 'bellman']",-0.5423
Macbeth,Tragedy,Lady Macbeth,2,2,5,Which gives the stern'st good-night. He is about it:,"['gives', ""stern'st"", 'good-night']",0.0
Macbeth,Tragedy,Lady Macbeth,2,2,6,The doors are open; and the surfeited grooms,"['doors', 'open', 'surfeited', 'grooms']",0.0
Macbeth,Tragedy,Lady Macbeth,2,2,7,Do mock their charge with snores: I have drugg'd,"['mock', 'charge', 'snores', 'drugg']",-0.4215
Macbeth,Tragedy,Lady Macbeth,2,2,8,"their possets,",['possets'],0.0
Macbeth,Tragedy,Lady Macbeth,2,2,9,"That death and nature do contend about them,","['death', 'nature', 'contend']",-0.5719
Macbeth,Tragedy,Lady Macbeth,2,2,10,Whether they live or die.,"['Whether', 'live', 'die']",-0.5994
Macbeth,Tragedy,Macbeth,2,2,11,"[Within]  Who's there? what, ho!","['Within', 'ho']",0.0
Macbeth,Tragedy,Lady Macbeth,2,2,12,"Alack, I am afraid they have awaked,","['Alack', 'afraid', 'awaked']",0.0
Macbeth,Tragedy,Lady Macbeth,2,2,13,And 'tis not done. The attempt and not the deed,"[""'t"", 'done', 'attempt', 'deed']",0.0
Macbeth,Tragedy,Lady Macbeth,2,2,14,Confounds us. Hark! I laid their daggers ready;,"['Confounds', 'Hark', 'laid', 'daggers', 'ready']",0.4199
Macbeth,Tragedy,Lady Macbeth,2,2,15,He could not miss 'em. Had he not resembled,"['could', 'miss', ""'em"", 'resembled']",0.1139
Macbeth,Tragedy,Lady Macbeth,2,2,16,"My father as he slept, I had done't.","['father', 'slept', ""done't""]",0.0
Macbeth,Tragedy,Lady Macbeth,2,2,17,My husband!,['husband'],0.0
Macbeth,Tragedy,Macbeth,2,2,18,I have done the deed. Didst thou not hear a noise?,"['done', 'deed', 'Didst', 'hear', 'noise']",0.0
Macbeth,Tragedy,Lady Macbeth,2,2,19,I heard the owl scream and the crickets cry.,"['heard', 'owl', 'scream', 'crickets', 'cry']",-0.7003
Macbeth,Tragedy,Lady Macbeth,2,2,20,Did not you speak?,['speak'],0.0
Macbeth,Tragedy,Macbeth,2,2,21,When?,[],0.0
Macbeth,Tragedy,Lady Macbeth,2,2,22,Now.,[],0.0
Macbeth,Tragedy,Macbeth,2,2,23,As I descended?,['descended'],0.0
Macbeth,Tragedy,Lady Macbeth,2,2,24,Ay.,['Ay'],0.0
Macbeth,Tragedy,Macbeth,2,2,25,Hark!,['Hark'],0.0
Macbeth,Tragedy,Macbeth,2,2,26,Who lies i' the second chamber?,"['lies', 'second', 'chamber']",-0.4215
Macbeth,Tragedy,Lady Macbeth,2,2,27,Donalbain.,[],0.0
Macbeth,Tragedy,Macbeth,2,2,28,This is a sorry sight.,"['sorry', 'sight']",-0.0772
Macbeth,Tragedy,Lady Macbeth,2,2,29,"A foolish thought, to say a sorry sight.","['foolish', 'thought', 'say', 'sorry', 'sight']",-0.34
Macbeth,Tragedy,Macbeth,2,2,30,"There's one did laugh in's sleep, and one cried","['one', 'laugh', 'sleep', 'one', 'cried']",0.25
Macbeth,Tragedy,Macbeth,2,2,31,'Murder!',"[""'Murder""]",-0.7177
Macbeth,Tragedy,Macbeth,2,2,32,That they did wake each other: I stood and heard them:,"['wake', 'stood', 'heard']",0.0
Macbeth,Tragedy,Macbeth,2,2,33,"But they did say their prayers, and address'd them","['say', 'prayers', 'address']",0.0
Macbeth,Tragedy,Macbeth,2,2,34,Again to sleep.,['sleep'],0.0
Macbeth,Tragedy,Lady Macbeth,2,2,35,There are two lodged together.,"['two', 'lodged', 'together']",0.0
Macbeth,Tragedy,Macbeth,2,2,36,One cried 'God bless us!' and 'Amen' the other;,"['One', 'cried', ""'God"", 'bless', ""'Amen""]",0.3802
Macbeth,Tragedy,Macbeth,2,2,37,As they had seen me with these hangman's hands.,"['seen', 'hangman', 'hands']",0.0
Macbeth,Tragedy,Macbeth,2,2,38,"Listening their fear, I could not say 'Amen,'","['Listening', 'fear', 'could', 'say', ""'Amen""]",-0.4939
Macbeth,Tragedy,Macbeth,2,2,39,When they did say 'God bless us!',"['say', ""'God"", 'bless']",0.636
Macbeth,Tragedy,Lady Macbeth,2,2,40,Consider it not so deeply.,"['Consider', 'deeply']",0.0
Macbeth,Tragedy,Macbeth,2,2,41,But wherefore could not I pronounce 'Amen'?,"['could', 'pronounce', ""'Amen""]",0.0
Macbeth,Tragedy,Macbeth,2,2,42,"I had most need of blessing, and 'Amen'","['need', 'blessing', ""'Amen""]",0.5367
Macbeth,Tragedy,Macbeth,2,2,43,Stuck in my throat.,"['Stuck', 'throat']",-0.25
Macbeth,Tragedy,Lady Macbeth,2,2,44,These deeds must not be thought,"['deeds', 'must', 'thought']",0.0
Macbeth,Tragedy,Lady Macbeth,2,2,45,"After these ways; so, it will make us mad.","['ways', 'make', 'mad']",-0.4939
Macbeth,Tragedy,Macbeth,2,2,46,Methought I heard a voice cry 'Sleep no more!,"['Methought', 'heard', 'voice', 'cry', ""'Sleep""]",-0.68
Macbeth,Tragedy,Macbeth,2,2,47,"Macbeth does murder sleep', the innocent sleep,","['murder', 'sleep', 'innocent', 'sleep']",-0.5106
Macbeth,Tragedy,Macbeth,2,2,48,"Sleep that knits up the ravell'd sleeve of care,","['Sleep', 'knits', 'ravell', 'sleeve', 'care']",0.4939
Macbeth,Tragedy,Macbeth,2,2,49,"The death of each day's life, sore labour's bath,","['death', 'day', 'life', 'sore', 'labour', 'bath']",-0.7506
Macbeth,Tragedy,Macbeth,2,2,50,"Balm of hurt minds, great nature's second course,","['Balm', 'hurt', 'minds', 'great', 'nature', 'second', 'course']",0.1779
Macbeth,Tragedy,Macbeth,2,2,51,"Chief nourisher in life's feast,--","['Chief', 'nourisher', 'life', 'feast']",0.0
Macbeth,Tragedy,Lady Macbeth,2,2,52,What do you mean?,['mean'],0.0
Macbeth,Tragedy,Macbeth,2,2,53,Still it cried 'Sleep no more!' to all the house:,"['Still', 'cried', ""'Sleep"", 'house']",-0.6239
Macbeth,Tragedy,Macbeth,2,2,54,"'Glamis hath murder'd sleep, and therefore Cawdor","[""'Glamis"", 'murder', 'sleep', 'therefore', 'Cawdor']",0.0
Macbeth,Tragedy,Macbeth,2,2,55,Shall sleep no more; Macbeth shall sleep no more.',"['Shall', 'sleep', 'shall', 'sleep']",-0.5267
Macbeth,Tragedy,Lady Macbeth,2,2,56,"Who was it that thus cried? Why, worthy thane,","['thus', 'cried', 'worthy', 'thane']",0.0772
Macbeth,Tragedy,Lady Macbeth,2,2,57,"You do unbend your noble strength, to think","['unbend', 'noble', 'strength', 'think']",0.7351
Macbeth,Tragedy,Lady Macbeth,2,2,58,"So brainsickly of things. Go get some water,","['brainsickly', 'things', 'Go', 'get', 'water']",0.0
Macbeth,Tragedy,Lady Macbeth,2,2,59,And wash this filthy witness from your hand.,"['wash', 'filthy', 'witness', 'hand']",0.4939
Macbeth,Tragedy,Lady Macbeth,2,2,60,Why did you bring these daggers from the place?,"['bring', 'daggers', 'place']",0.0
Macbeth,Tragedy,Lady Macbeth,2,2,61,They must lie there: go carry them; and smear,"['must', 'lie', 'go', 'carry', 'smear']",-0.3612
Macbeth,Tragedy,Lady Macbeth,2,2,62,The sleepy grooms with blood.,"['sleepy', 'grooms', 'blood']",0.0
Macbeth,Tragedy,Macbeth,2,2,63,I'll go no more:,['go'],-0.296
Macbeth,Tragedy,Macbeth,2,2,64,I am afraid to think what I have done;,"['afraid', 'think', 'done']",0.0
Macbeth,Tragedy,Macbeth,2,2,65,Look on't again I dare not.,"['Look', ""n't"", 'dare']",0.0
Macbeth,Tragedy,Lady Macbeth,2,2,66,Infirm of purpose!,"['Infirm', 'purpose']",0.0
Macbeth,Tragedy,Lady Macbeth,2,2,67,Give me the daggers: the sleeping and the dead,"['Give', 'daggers', 'sleeping', 'dead']",-0.6486
Macbeth,Tragedy,Lady Macbeth,2,2,68,Are but as pictures: 'tis the eye of childhood,"['pictures', ""'t"", 'eye', 'childhood']",0.0
Macbeth,Tragedy,Lady Macbeth,2,2,69,"That fears a painted devil. If he do bleed,","['fears', 'painted', 'devil', 'bleed']",-0.802
Macbeth,Tragedy,Lady Macbeth,2,2,70,I'll gild the faces of the grooms withal;,"['gild', 'faces', 'grooms', 'withal']",0.0
Macbeth,Tragedy,Lady Macbeth,2,2,71,For it must seem their guilt.,"['must', 'seem', 'guilt']",-0.2732
Macbeth,Tragedy,Macbeth,2,2,72,Whence is that knocking?,['knocking'],0.0
Macbeth,Tragedy,Macbeth,2,2,73,"How is't with me, when every noise appals me?","[""is't"", 'every', 'noise', 'appals']",0.0
Macbeth,Tragedy,Macbeth,2,2,74,What hands are here? ha! they pluck out mine eyes.,"['hands', 'ha', 'pluck', 'eyes']",0.0
Macbeth,Tragedy,Macbeth,2,2,75,Will all great Neptune's ocean wash this blood,"['great', 'Neptune', 'ocean', 'wash', 'blood']",0.6249
Macbeth,Tragedy,Macbeth,2,2,76,"Clean from my hand? No, this my hand will rather","['Clean', 'hand', 'hand', 'rather']",0.8442
Macbeth,Tragedy,Macbeth,2,2,77,"The multitudinous seas in incarnadine,","['multitudinous', 'seas', 'incarnadine']",0.0
Macbeth,Tragedy,Macbeth,2,2,78,Making the green one red.,"['Making', 'green', 'one', 'red']",0.0
Macbeth,Tragedy,Lady Macbeth,2,2,79,My hands are of your colour; but I shame,"['hands', 'colour', 'shame']",-0.631
Macbeth,Tragedy,Lady Macbeth,2,2,80,To wear a heart so white.,"['wear', 'heart', 'white']",0.6369
Macbeth,Tragedy,Lady Macbeth,2,2,81,I hear a knocking,"['hear', 'knocking']",0.0
Macbeth,Tragedy,Lady Macbeth,2,2,82,At the south entry: retire we to our chamber;,"['south', 'entry', 'retire', 'chamber']",0.0
Macbeth,Tragedy,Lady Macbeth,2,2,83,A little water clears us of this deed:,"['little', 'water', 'clears', 'deed']",0.0056
Macbeth,Tragedy,Lady Macbeth,2,2,84,"How easy is it, then! Your constancy","['easy', 'constancy']",0.4926
Macbeth,Tragedy,Lady Macbeth,2,2,85,Hath left you unattended.,"['left', 'unattended']",0.0
Macbeth,Tragedy,Lady Macbeth,2,2,86,Hark! more knocking.,"['Hark', 'knocking']",0.0
Macbeth,Tragedy,Lady Macbeth,2,2,87,"Get on your nightgown, lest occasion call us,","['Get', 'nightgown', 'lest', 'occasion', 'call']",0.0
Macbeth,Tragedy,Lady Macbeth,2,2,88,And show us to be watchers. Be not lost,"['show', 'watchers', 'lost']",0.2411
Macbeth,Tragedy,Lady Macbeth,2,2,89,So poorly in your thoughts.,"['poorly', 'thoughts']",0.0
Macbeth,Tragedy,Macbeth,2,2,90,"To know my deed, 'twere best not know myself.","['know', 'deed', ""'twere"", 'best', 'know']",0.6369
Macbeth,Tragedy,Macbeth,2,2,91,Wake Duncan with thy knocking! I would thou couldst!,"['Wake', 'knocking', 'would']",0.0
Macbeth,Tragedy,Porter,2,3,1,Here's a knocking indeed! If a,"['knocking', 'indeed']",0.0
Macbeth,Tragedy,Porter,2,3,2,"man were porter of hell-gate, he should have","['man', 'porter', 'hell-gate']",0.0
Macbeth,Tragedy,Porter,2,3,3,old turning the key.,"['old', 'turning', 'key']",0.0
Macbeth,Tragedy,Porter,2,3,4,"Knock,",['Knock'],0.0
Macbeth,Tragedy,Porter,2,3,5,"knock, knock! Who's there, i' the name of","['knock', 'knock', 'name']",0.0
Macbeth,Tragedy,Porter,2,3,6,"Beelzebub? Here's a farmer, that hanged","['Beelzebub', 'farmer', 'hanged']",0.0
Macbeth,Tragedy,Porter,2,3,7,himself on the expectation of plenty: come in,"['expectation', 'plenty', 'come']",0.0
Macbeth,Tragedy,Porter,2,3,8,time; have napkins enow about you; here,"['time', 'napkins', 'enow']",0.0
Macbeth,Tragedy,Porter,2,3,9,you'll sweat for't.,"['sweat', ""for't""]",0.0
Macbeth,Tragedy,Porter,2,3,10,"Knock,",['Knock'],0.0
Macbeth,Tragedy,Porter,2,3,11,"knock! Who's there, in the other devil's","['knock', 'devil']",0.0
Macbeth,Tragedy,Porter,2,3,12,"name? Faith, here's an equivocator, that could","['name', 'Faith', 'equivocator', 'could']",0.4215
Macbeth,Tragedy,Porter,2,3,13,swear in both the scales against either scale;,"['swear', 'scales', 'either', 'scale']",-0.0516
Macbeth,Tragedy,Porter,2,3,14,"who committed treason enough for God's sake,","['committed', 'treason', 'enough', 'God', 'sake']",-0.2023
Macbeth,Tragedy,Porter,2,3,15,"yet could not equivocate to heaven: O, come","['yet', 'could', 'equivocate', 'heaven', 'come']",-0.4023
Macbeth,Tragedy,Porter,2,3,16,"in, equivocator.",['equivocator'],0.0
Macbeth,Tragedy,Porter,2,3,17,"Knock,",['Knock'],0.0
Macbeth,Tragedy,Porter,2,3,18,"knock, knock! Who's there? Faith, here's an","['knock', 'knock', 'Faith']",0.4753
Macbeth,Tragedy,Porter,2,3,19,"English tailor come hither, for stealing out of","['English', 'tailor', 'come', 'hither', 'stealing']",-0.5719
Macbeth,Tragedy,Porter,2,3,20,"a French hose: come in, tailor; here you may","['French', 'hose', 'come', 'tailor', 'may']",0.0
Macbeth,Tragedy,Porter,2,3,21,roast your goose.,"['roast', 'goose']",0.0
Macbeth,Tragedy,Porter,2,3,22,"Knock,",['Knock'],0.0
Macbeth,Tragedy,Porter,2,3,23,knock; never at quiet! What are you? But,"['knock', 'never', 'quiet']",0.0
Macbeth,Tragedy,Porter,2,3,24,this place is too cold for hell. I'll devil-porter,"['place', 'cold', 'hell', 'devil-porter']",-0.6808
Macbeth,Tragedy,Porter,2,3,25,it no further: I had thought to have let in,"['thought', 'let']",-0.296
Macbeth,Tragedy,Porter,2,3,26,some of all professions that go the primrose,"['professions', 'go', 'primrose']",0.0
Macbeth,Tragedy,Porter,2,3,27,way to the everlasting bonfire.,"['way', 'everlasting', 'bonfire']",0.0
Macbeth,Tragedy,Porter,2,3,28,"Anon, anon! I pray you, remember the porter.","['pray', 'remember', 'porter']",0.3802
Macbeth,Tragedy,Macduff,2,3,29,"Was it so late, friend, ere you went to bed,","['late', 'friend', 'went', 'bed']",0.539
Macbeth,Tragedy,Macduff,2,3,30,That you do lie so late?,"['lie', 'late']",0.0
Macbeth,Tragedy,Porter,2,3,31,"'Faith sir, we were carousing till the","[""'Faith"", 'sir', 'carousing', 'till']",0.4215
Macbeth,Tragedy,Porter,2,3,32,"second cock: and drink, sir, is a great","['second', 'cock', 'drink', 'sir', 'great']",0.5423
Macbeth,Tragedy,Porter,2,3,33,provoker of three things.,"['provoker', 'three', 'things']",0.0
Macbeth,Tragedy,Macduff,2,3,34,What three things does drink especially provoke?,"['three', 'things', 'drink', 'especially', 'provoke']",-0.4576
Macbeth,Tragedy,Porter,2,3,35,"Marry, sir, nose-painting, sleep, and","['Marry', 'sir', 'nose-painting', 'sleep']",0.0
Macbeth,Tragedy,Porter,2,3,36,"urine. Lechery, sir, it provokes, and unprovokes;","['urine', 'Lechery', 'sir', 'provokes', 'unprovokes']",-0.3182
Macbeth,Tragedy,Porter,2,3,37,"it provokes the desire, but it takes","['provokes', 'desire', 'takes']",0.0516
Macbeth,Tragedy,Porter,2,3,38,"away the performance: therefore, much drink","['away', 'performance', 'therefore', 'much', 'drink']",0.0
Macbeth,Tragedy,Porter,2,3,39,may be said to be an equivocator with lechery:,"['may', 'said', 'equivocator', 'lechery']",0.0
Macbeth,Tragedy,Porter,2,3,40,"it makes him, and it mars him; it sets","['makes', 'mars', 'sets']",0.0
Macbeth,Tragedy,Porter,2,3,41,"him on, and it takes him off; it persuades him,","['takes', 'persuades']",0.0
Macbeth,Tragedy,Porter,2,3,42,"and disheartens him; makes him stand to, and","['disheartens', 'makes', 'stand']",-0.4939
Macbeth,Tragedy,Porter,2,3,43,"not stand to; in conclusion, equivocates him","['stand', 'conclusion', 'equivocates']",0.0
Macbeth,Tragedy,Porter,2,3,44,"in a sleep, and, giving him the lie, leaves him.","['sleep', 'giving', 'lie', 'leaves']",0.34
Macbeth,Tragedy,Macduff,2,3,45,I believe drink gave thee the lie last night.,"['believe', 'drink', 'gave', 'lie', 'last', 'night']",0.0
Macbeth,Tragedy,Porter,2,3,46,"That it did, sir, i' the very throat on","['sir', 'throat']",0.0
Macbeth,Tragedy,Porter,2,3,47,"me: but I requited him for his lie; and, I","['requited', 'lie']",0.0
Macbeth,Tragedy,Porter,2,3,48,"think, being too strong for him, though he took","['think', 'strong', 'though', 'took']",0.5106
Macbeth,Tragedy,Porter,2,3,49,"up my legs sometime, yet I made a shift to cast","['legs', 'sometime', 'yet', 'made', 'shift', 'cast']",0.0
Macbeth,Tragedy,Porter,2,3,50,him.,[],0.0
Macbeth,Tragedy,Macduff,2,3,51,Is thy master stirring?,"['master', 'stirring']",0.0
Macbeth,Tragedy,Macduff,2,3,52,Our knocking has awaked him; here he comes.,"['knocking', 'awaked', 'comes']",0.0
Macbeth,Tragedy,Lennox,2,3,53,"Good morrow, noble sir.","['Good', 'morrow', 'noble', 'sir']",0.7096
Macbeth,Tragedy,Macbeth,2,3,54,"Good morrow, both.","['Good', 'morrow']",0.4404
Macbeth,Tragedy,Macduff,2,3,55,"Is the king stirring, worthy thane?","['king', 'stirring', 'worthy', 'thane']",0.4404
Macbeth,Tragedy,Macbeth,2,3,56,Not yet.,['yet'],0.0
Macbeth,Tragedy,Macduff,2,3,57,He did command me to call timely on him:,"['command', 'call', 'timely']",0.0
Macbeth,Tragedy,Macduff,2,3,58,I have almost slipp'd the hour.,"['almost', 'slipp', 'hour']",0.0
Macbeth,Tragedy,Macbeth,2,3,59,I'll bring you to him.,['bring'],0.0
Macbeth,Tragedy,Macduff,2,3,60,I know this is a joyful trouble to you;,"['know', 'joyful', 'trouble']",0.296
Macbeth,Tragedy,Macduff,2,3,61,But yet 'tis one.,"['yet', ""'t"", 'one']",0.0
Macbeth,Tragedy,Macbeth,2,3,62,The labour we delight in physics pain.,"['labour', 'delight', 'physics', 'pain']",0.1531
Macbeth,Tragedy,Macbeth,2,3,63,This is the door.,['door'],0.0
Macbeth,Tragedy,Macduff,2,3,64,"I'll make so bold to call,","['make', 'bold', 'call']",0.5214
Macbeth,Tragedy,Macduff,2,3,65,For 'tis my limited service.,"[""'t"", 'limited', 'service']",-0.2263
